	Sequences	ChIP Score	BHLHE40_GM12878_1	BHLHE40_FB_1	BHLHE40_GM12878_5	BHLHE40_GM12878_4	BHLHE40_GM12878_3	BHLHE40_GM12878_2
518	chr19:54430909-54431409	5	3.2946968145860895e-07	3.458691458442036e-05	3.942505110627165e-10	2.7751099375954826e-07	0.010255826734640195	3.6870829571854876e-20
519	chr16:3013070-3013570	9	1.8652764447579613e-08	0.00013234021289848793	6.889825764408426e-20	2.912678796704239e-06	5.917855657010878e-06	4.2307922366009684e-22
520	chr17:40202304-40202804	12	1.4002468618713055e-09	2.6021199762009577e-05	1.2593904066243603e-19	2.3361158048225232e-05	3.071950323639361e-15	5.899539057098639e-11
521	chr1:156569520-156570020	15	4.599020632405053e-09	1.74119564480706e-05	3.942505110627165e-10	8.948522164664861e-20	5.5280378452929646e-17	1.4089918571126771e-24
522	chr4:48155868-48156368	21	8.227609426733096e-08	1.3324975080294583e-05	1.8975515422756936e-10	3.0887833947350652e-24	0.05586237014464413	1.1946147446963e-37
523	chr7:143082250-143082750	11	3.6587407240330196e-06	3.8868475075147856e-05	4.6860973273166904e-11	1.2935912185745179e-11	8.11888238998258e-08	1.1464733308705285e-13
524	chr5:60458965-60459465	14	3.824570338253693e-15	2.495390038132596e-06	3.62164172621166e-10	6.285938720045436e-19	0.002624873166936097	5.157074328628402e-30
525	chr21:41047781-41048281	20	3.2354969366084394e-05	1.862211538974978e-05	9.536184830061028e-11	4.659208914737937e-15	2.8307019826631214e-05	6.012565320234674e-32
526	chr17:36904471-36904971	17	0.03136144145719767	0.001609473026565684	6.889825764408426e-20	5.480107063375709e-05	7.608883493780916e-10	6.287539180423243e-27
527	chr11:34961892-34962392	8	2.2228258451133536e-15	1.633784880692027e-11	5.753355449155776e-11	7.424891498339805e-27	1.0937705906751063e-09	6.082747789727733e-29
528	chr12:118498745-118499245	27	6.0388261991238645e-06	0.00024612979110413466	1.1708049817139582e-10	1.1293833551012442e-06	5.828526480408696e-07	8.570683539147594e-30
529	chr6:32611923-32612423	11	5.06289440396511e-08	2.6083510898796173e-08	0.5456808156545454	2.5241667507053003e-18	6.81485700429603e-06	3.8010294726248133e-31
530	chrX:23680258-23680758	19	8.574224481789114e-08	4.7215795603318855e-06	1.747575607660381e-10	2.501583047871572e-10	0.0048850070261909125	8.533167700054075e-14
531	chr6:32522220-32522720	5	2.8691624500069418e-08	7.63642228120973e-06	3.62164172621166e-10	1.7051067587000367e-11	2.1473310587055594e-06	1.8213553355989163e-25
532	chr6:37744906-37745406	30	9.874714141933147e-14	2.2331329164678824e-05	9.536184830060993e-11	4.317570089382652e-11	0.002302449927785959	1.0889722428514609e-21
533	chr20:43592417-43592917	13	2.765423150053953e-11	2.6444991833010113e-06	4.6860973273166904e-11	3.1771518240294985e-12	2.573728520985347e-07	2.2914450134797987e-17
534	chr2:30440352-30440852	25	1.0670674372897721e-06	3.056469615930969e-06	3.942505110627179e-10	2.820286419318119e-08	7.207891539165615e-05	4.7791673471711154e-23
535	chr20:44596972-44597472	5	2.8010725551206773e-05	2.7033350340571525e-06	8.587616043814395e-11	7.895992220570355e-10	6.874294195224334e-07	3.3686678582025562e-21
536	chr21:45628720-45629220	5	2.8175107184239807e-05	2.033721802225893e-05	1.0054423645144607e-20	4.682267071973512e-16	3.545646099694575e-05	2.0112798140536356e-11
537	chr7:43690582-43691082	18	5.637543935976646e-06	1.0342737327758428e-05	1.7475756076603748e-10	1.0290755783309855e-13	0.00015660138721659923	6.453492281104604e-29
538	chr5:536449-536949	2	4.123085202006392e-09	5.433156044169414e-12	5.435181836035588e-30	4.8456552493523935e-22	1.0615510791859274e-21	5.117777195698828e-45
539	chr5:128781035-128781535	24	1.3229936038320354e-05	3.973696659833638e-05	3.3161147895593385e-20	4.313172413708658e-22	1.2208671886479563e-05	3.089972269924805e-23
540	chr17:56234563-56235063	12	0.04671305311157624	0.046285703998165374	1.1923142019752463e-10	3.756233793772254e-09	9.001747849497353e-06	1.6809989708084216e-24
541	chr8:120128743-120129243	9	4.6746806914430003e-07	4.618725030071126e-05	0.2681484741933632	1.1498728256183598e-10	0.01683275175521856	3.7746906646839645e-22
542	chr20:10635079-10635579	29	5.627096076912986e-06	8.47052694177728e-06	6.889825764408426e-20	4.175069220218896e-11	8.682818339864496e-05	6.147952038564521e-35
543	chr9:140044709-140045209	22	3.538748439479569e-16	2.7190673454423998e-06	1.0571767299142111e-10	3.65720832410571e-12	7.944037990241859e-08	1.9268384535179536e-16
544	chr10:22540844-22541344	31	0.00019634990829736588	1.5251663379628595e-05	2.426353490198054e-10	6.556559247268655e-07	0.010138768175744613	9.636608520867188e-20
545	chr21:45758421-45758921	15	3.2716432214570775e-14	2.1411491200194959e-07	9.536184830061028e-11	2.724835026102328e-06	2.5728952457594747e-18	2.0209721022014607e-25
546	chr6:167517048-167517548	13	8.244917889606908e-05	3.991068970444356e-06	1.0	1.696788405408159e-12	2.0991118993600636e-06	5.754225088140759e-32
547	chr2:172949916-172950416	10	1.4342242778321643e-05	7.533383739598031e-05	1.747575607660381e-10	1.0397884576020702e-05	5.508899911258755e-06	1.2144723305875227e-19
548	chr9:93558229-93558729	25	7.086398901013043e-08	9.083064971283522e-06	1.1708049817139582e-10	1.694329611614852e-15	9.655012741795152e-05	2.011503411571022e-26
549	chr19:4431764-4432264	21	1.750971791342862e-05	1.7307688012435042e-06	1.1708049817139582e-10	4.880039859212085e-09	1.7696426720206854e-14	6.356414166093726e-27
550	chr1:182708697-182709197	17	2.689482738288568e-14	2.398300478181088e-07	6.889825764408426e-20	1.961647522794023e-09	4.0293772268364283e-10	3.273502578271879e-18
551	chr3:183878284-183878784	22	1.6591502986490855e-05	1.1154533861188853e-05	0.36558407807568705	3.3530514620959695e-10	1.0691719887559682e-09	1.6206134475389895e-33
552	chr7:75932570-75933070	31	3.9124880792825665e-05	3.9944455912482015e-07	1.747575607660381e-10	9.262285346086279e-09	0.0001504995317832453	8.633320715247586e-19
553	chr17:17295276-17295776	7	6.444039350323392e-07	3.572818566678618e-07	3.62164172621166e-10	4.705051115630796e-13	5.763539566851011e-08	4.080219483915141e-28
554	chr11:75186381-75186881	6	3.2220481402700836e-09	4.7417280133957396e-05	3.477401968034322e-10	5.40921421866983e-07	0.00032885667876498447	1.388964007322349e-19
555	chrX:69664369-69664869	5	1.953201746139746e-08	1.968936111506978e-05	1.747575607660381e-10	3.817532836922341e-10	6.22616591367292e-16	2.1758472941935145e-18
556	chr13:21094602-21095102	7	1.1321055034038063e-06	0.0002506545430941797	4.6860973273166904e-11	1.4120625368789673e-10	1.3864000627475589e-06	3.171975736193859e-25
557	chr2:241410398-241410898	8	7.944693509368892e-09	1.3988469694172721e-05	1.0	3.46508194690551e-14	0.004388168668155643	8.400101386708845e-34
558	chr5:150630696-150631196	13	4.01054493655017e-05	8.209673537813403e-07	0.49140168849754784	3.7273428749461436e-13	3.733945208810855e-05	2.3659976241548674e-24
559	chr5:176230881-176231381	5	0.002092204395747431	0.0004357239596429923	1.747575607660381e-10	2.100809923012928e-10	4.561241789394722e-06	3.392542638551699e-23
560	chr1:19638443-19638943	29	6.881838038566906e-06	0.00020427986655584761	6.077022857366943e-20	1.1953451138042007e-06	4.974079700813648e-25	5.0741578186534e-24
561	chr15:74679325-74679825	20	0.0007263439735994191	5.8713766884682935e-06	1.1708049817139582e-10	6.866975139608003e-11	2.2742672433470284e-07	2.000460232723533e-31
562	chr3:128735729-128736229	13	0.0001525579600585036	0.003195903552483893	2.329718685560721e-10	1.0991633055050881e-12	3.896480055927118e-07	7.523229403403426e-26
563	chr11:69444744-69445244	2	3.606136463852265e-05	0.00040903432773322144	3.942505110627179e-10	8.394277663814969e-13	8.157798239288917e-07	1.825937045890888e-23
564	chr19:10120008-10120508	6	1.2171553257858306e-07	4.686119287543984e-07	2.151349404489249e-10	8.230902202326839e-07	3.3673802905490495e-13	4.259814131596405e-20
565	chr15:40545113-40545613	8	4.0658369647014595e-07	0.0005821898884409272	3.942505110627179e-10	1.413787521837683e-06	1.0559712900710728e-08	5.995851384634312e-27
566	chr18:19320412-19320912	24	2.6860541257121304e-13	0.00015725261601039146	1.0571767299142111e-10	1.9985352098799754e-07	0.001810827472477113	6.348962741481947e-17
567	chr19:18036718-18037218	18	2.3585659670493547e-08	7.868426806326229e-07	6.889825764408426e-20	6.6873971927347085e-18	2.3972916460111297e-09	1.2212899883478981e-28
568	chrX:46958114-46958614	5	1.555430959312769e-09	0.0021078110432033942	3.139495694245864e-11	1.0065049038710987e-08	8.62921184028204e-07	7.434740875809483e-26
569	chr4:40296988-40297488	6	1.0898515776878917e-15	1.1335876429482005e-11	6.878761211150503e-38	6.613517595846204e-21	1.6305483019634716e-36	7.21852445506616e-25
570	chr16:11357607-11358107	26	0.0015622720992706889	8.761738885199742e-05	1.747575607660381e-10	9.542562145244164e-16	8.907357860910336e-11	1.9962586625564168e-24
571	chr1:44533050-44533550	10	3.1989524331137992e-06	6.127093126832749e-07	1.9373536682724006e-10	8.249036577046714e-12	1.8324964883254672e-07	7.877068205268341e-37
572	chr5:132112706-132113206	9	3.509912415022548e-05	6.7421524054418925e-06	3.05402050448955e-20	1.0536398555453778e-06	1.3224682456960582e-24	9.6263818903346e-25
573	chr16:78133710-78134210	21	0.003096412648099593	0.000446350567193524	1.1708049817139582e-10	9.856988855253267e-08	2.568536974715196e-07	2.0117981783309975e-31
574	chr19:45510223-45510723	21	5.040556496137101e-05	0.023687299905878288	0.49140168849754784	2.4372980714169987e-12	0.00027430531576829944	1.1362714406592092e-32
575	chr7:101930769-101931269	14	8.300575660127617e-14	1.6777775842718797e-05	8.587616043814395e-11	1.9798132104356536e-08	5.516346323923432e-15	1.222623506359996e-27
576	chr19:58286469-58286969	8	2.1384526457680236e-05	2.29037545688132e-05	3.477401968034322e-10	3.9918844858013293e-14	0.0003097827426288054	2.3667470446931517e-23
577	chr2:191827852-191828352	12	2.4813532004708154e-05	2.017787815222943e-05	4.6860973273166904e-11	1.1521633449933392e-29	0.00042000827371675904	6.535582111921691e-30
578	chr3:57112138-57112638	23	0.0005140435679389921	2.4374655314313545e-06	1.7475756076603748e-10	6.540782332119427e-11	2.529339215513743e-06	1.2420995697548113e-23
579	chr14:96165692-96166192	7	3.9677179748896126e-08	1.3324975080294583e-05	3.110126859296291e-20	2.966736300025923e-11	1.3470695871782853e-05	9.930141492456931e-25
580	chr7:34967512-34968012	10	1.3627971362892068e-07	0.00022762806270778036	4.6860973273166904e-11	3.3478907598715807e-13	0.003712692133232584	6.950608727981193e-30
581	chr19:55517358-55517858	15	2.6800356590943313e-15	6.726298827066027e-06	1.0	3.452063684207434e-11	0.0007357573994745001	1.6117663661105397e-23
582	chr22:50686144-50686644	13	3.034917093698708e-06	5.112505833216317e-05	4.071359547596493e-20	2.036118561754309e-07	3.4374216644851202e-15	7.138416664945124e-19
583	chr1:248021038-248021538	5	0.2783546182425717	0.5233739009928021	6.889825764408426e-20	7.192073512910509e-14	1.2634236735501939e-17	4.66779699475805e-25
584	chr7:1498786-1499286	11	4.307200294264064e-14	5.153500785739891e-07	5.753355449155776e-11	6.06150438573669e-09	1.2401958510664014e-15	7.700188449778481e-24
585	chr16:75186533-75187033	21	1.261939915298306e-12	2.500738610891215e-06	3.477401968034322e-10	7.771849936298163e-20	0.005337836814665549	1.0316382342798175e-35
586	chr10:79608791-79609291	15	1.6969836199756812e-07	1.3008711696676657e-06	1.1923142019752463e-10	1.6832468864818891e-09	1.667717678476696e-12	5.06659242241771e-21
587	chr1:207563354-207563854	5	1.2964354361721044e-06	0.001747693891532854	3.05402050448955e-20	7.247363942580136e-17	9.454672930330621e-05	1.1883386462591573e-23
588	chr8:110539898-110540398	10	3.5520852458115697e-09	0.0036264243513685745	6.889825764408426e-20	2.694203054841662e-16	3.476404219554757e-06	5.783943060065364e-14
589	chr16:85116680-85117180	8	5.215293085674499e-07	5.021027370687209e-06	0.2681484741933632	2.5361513046619193e-10	3.2850268284409224e-14	6.292819611359409e-21
590	chr2:65282941-65283441	30	0.00023028052414975916	4.4168440975926146e-05	8.587616043814364e-11	5.1393690872792725e-08	4.511951541756664e-10	1.565022266937621e-22
591	chr6:119450474-119450974	24	4.110349815564238e-08	4.238929047157713e-06	1.170804981713954e-10	1.5194081365315375e-15	4.0359839967464685e-10	9.773708693398352e-36
592	chr7:156713399-156713899	27	3.3503948692755158e-12	0.0010985295861244276	8.43740640196166e-20	1.5573287797587066e-09	1.5025007908788044e-12	1.4258821111538617e-22
593	chr7:121028972-121029472	15	2.3795295052961875e-06	5.397439035785615e-08	5.753355449155797e-11	6.696594175916248e-13	1.5786210805122252e-06	1.470452337268887e-32
594	chr6:151172838-151173338	4	3.9591475395855715e-12	1.128527837855769e-05	3.477401968034322e-10	4.458170080485819e-14	6.609722078603681e-16	1.390684369179244e-23
595	chr7:47986192-47986692	7	2.432676317356587e-14	4.2508640909917315e-05	0.17964863325421196	3.253200371283674e-15	6.774513297931374e-06	0.10561788954968165
596	chr12:119741013-119741513	7	0.18601956952205667	0.2100073157010749	3.139495694245864e-11	6.38415479869671e-11	7.315650678960407e-11	7.080238269480605e-26
597	chrX:122964032-122964532	28	1.3395520811882963e-08	7.551663030184293e-08	9.536184830061028e-11	4.403938483436282e-18	0.0003270050014901305	8.054078973404969e-30
598	chr1:87239884-87240384	9	1.7189186133358666e-06	1.4199135677068258e-05	1.2712827925824075e-10	1.1144559281911065e-19	1.0209040769112582e-06	4.996510971876742e-19
599	chr2:172511935-172512435	9	2.8102483648375044e-09	8.89120120252406e-06	3.139495694245864e-11	2.3170871868588143e-22	3.8100845004530083e-06	1.1599417658468605e-25
600	chr6:137109531-137110031	13	3.1013632187776305e-09	4.939553703382617e-07	6.329092740412555e-20	3.6232703462358485e-17	0.004872938849317561	4.811065334302102e-24
601	chr19:21949834-21950334	17	1.3472675843180276e-06	3.864625597276483e-06	3.62164172621166e-10	3.5935480822145023e-09	2.257954617644916e-05	1.3569185102442733e-24
602	chr19:46321139-46321639	5	0.00014957251643253172	7.488352285090094e-06	0.3292192580358966	7.86588213631431e-07	8.596670193160582e-15	2.815254630382127e-23
603	chr8:95834732-95835232	23	1.3817947747207432e-07	1.793885517613885e-05	0.6699595580195883	1.8059300038575257e-10	2.4734035342309192e-05	3.3695539652141336e-29
604	chr19:49381632-49382132	10	1.0245488298411397e-05	1.4796833173104533e-05	1.5007508326122924e-20	1.3978291093917239e-13	1.4178347222567151e-06	4.334848421157858e-25
605	chr10:81978620-81979120	9	3.960872244841643e-06	5.723805814102064e-08	3.385672014084197e-20	3.4188293096777284e-19	0.00017211079797905187	7.082880709109997e-27
606	chr19:5972305-5972805	6	2.63248846151011e-14	2.3367611628865434e-06	2.329718685560721e-10	7.233904996135621e-14	8.046493462490848e-09	1.4149731606925017e-23
607	chr2:27321379-27321879	28	2.571636725314424e-07	4.7530201732018355e-06	1.747575607660381e-10	1.6226577259771235e-10	3.7093075478391622e-09	2.16968245030147e-23
608	chr20:31797487-31797987	13	0.0007700557292642837	0.0005890962485300378	0.49140168849754784	1.8994520313847212e-05	0.0012882532281123888	4.022222425277862e-30
609	chr22:20134177-20134677	32	0.00010574728693222433	9.703151830402912e-05	1.7475756076603748e-10	8.097564090957423e-09	1.0964613088222495e-05	1.3019598763240925e-28
610	chr1:146370020-146370520	5	1.7320419729358464e-05	3.5414031977695105e-06	6.329092740412511e-20	3.431947256229785e-16	4.0297168489719705e-05	1.222425771478067e-25
611	chr12:6031939-6032439	3	7.127235344754419e-09	0.00034802391650013635	1.0	8.516039643177865e-10	7.601473858013125e-06	0.11794893248402709
612	chr1:160231580-160232080	16	8.074787411137739e-05	0.00046539679693251783	2.151349404489249e-10	8.736185594712943e-07	1.0871866627554983e-07	9.866898109792553e-32
613	chr12:56067431-56067931	18	7.947818184592668e-07	9.368011657935335e-06	3.942505110627179e-10	1.6115137498652846e-10	0.050722568881932995	1.747443719558859e-35
614	chr18:67550205-67550705	11	7.56700975210199e-10	6.800629373120335e-07	1.0571767299142111e-10	3.395002641402067e-21	0.00011706243284374895	3.732579442414312e-20
615	chr22:39477081-39477581	11	0.0002986205351207377	8.651626589864674e-08	1.1708049817139582e-10	4.109036407552788e-12	1.1890232113445356e-08	8.598991543799651e-25
616	chr17:73294109-73294609	29	4.393893497815597e-14	0.0002303077196332462	0.5456808156545454	2.6460888663039437e-10	5.640370246941213e-09	1.3304172529036235e-21
617	chr15:102351059-102351559	10	4.581788632064164e-05	0.00015113252417358404	1.2712827925824075e-10	5.697900684417201e-12	0.001264891562665511	2.529445601232636e-19
618	chr2:198650687-198651187	8	7.092323242954883e-07	0.0003503233491893219	5.753355449155797e-11	8.123647972602866e-07	4.853621345301552e-15	2.1015493398424746e-31
619	chr11:69532927-69533427	9	5.752695093127096e-08	4.533091822415158e-05	1.1708049817139582e-10	2.768599102249081e-13	3.4442724387451575e-14	9.058035257148148e-25
620	chr12:57400183-57400683	23	1.0160043783400955e-06	2.889615147101144e-06	1.1708049817139623e-10	2.610410864661672e-07	6.405081626498383e-08	8.669135150780426e-22
621	chr22:37599757-37600257	3	0.001326145901597468	0.017268085824831227	1.747575607660381e-10	5.934562327127142e-12	1.3509066209615066e-14	7.583935651973169e-07
622	chr17:73197760-73198260	32	4.29947706774517e-13	0.00035452626836332383	1.747575607660381e-10	3.770079986221704e-21	2.705139528113714e-06	8.77253664160748e-31
623	chr19:49436637-49437137	12	4.056567020492356e-06	0.00015725261601039146	1.1708049817139582e-10	1.5307726520858814e-06	1.4459018723186505e-08	4.165217357386216e-28
624	chr5:43304563-43305063	14	6.514107391815745e-09	3.0069862387335033e-09	7.481106653100382e-20	2.991614889482051e-28	0.018875313152300444	5.911276149843617e-22
625	chr13:49984469-49984969	18	2.261471862904156e-12	0.0021426069522016084	3.139495694245853e-11	1.2087011113977107e-16	7.836222306594568e-06	2.4043062950638264e-30
626	chr2:240100579-240101079	1	3.886372808433039e-06	3.122670007079948e-07	0.5456808156545454	1.0611426848839246e-10	2.400877291801231e-06	3.863211571831263e-32
627	chr12:117490423-117490923	12	8.088196103333898e-08	4.997011208817573e-06	4.6860973273166904e-11	4.894315210067696e-15	1.4669685901574275e-14	1.4053643787980665e-20
628	chr17:39942870-39943370	24	8.07577580479162e-10	0.0006186292664059969	7.481106653100382e-20	2.298143327961299e-07	2.367721780206044e-06	7.688110665965013e-24
629	chr15:40350843-40351343	9	1.0638384010111857e-07	7.170876379138412e-08	0.5456808156545454	1.3893160817520872e-11	0.036770143992812095	4.0661314695093663e-16
630	chr7:22426460-22426960	27	3.3386227963794504e-05	6.281031537618658e-07	6.889825764408426e-20	3.114080839554339e-12	5.204184220614951e-12	3.978251113093018e-24
631	chr19:45927819-45928319	21	9.659790976878572e-15	1.4781280430249452e-10	0.5456808156545454	1.0106791725635878e-21	1.6181311162487181e-13	9.832042666299326e-29
632	chr13:100129433-100129933	5	8.919754897694655e-06	3.5081943140445745e-05	3.759645742840072e-20	9.731474955330801e-18	0.0042899727638771356	1.01935333805428e-36
633	chr16:75496641-75497141	10	0.0019430454250323563	0.0006684535205415814	2.151349404489249e-10	3.573953995789314e-11	0.6436677569332006	5.240683007460443e-31
634	chr1:20765689-20766189	3	8.448783950687433e-09	2.711960635400853e-06	1.2712827925824075e-10	2.331251434221254e-12	4.746059567672727e-06	5.874922275420393e-25
635	chr19:38720258-38720758	6	4.0479211922729416e-05	2.5339586927858897e-05	6.889825764408426e-20	0.001258241291836999	7.878130717935845e-19	3.373727092271722e-26
636	chr6:2998677-2999177	6	1.9077831930139919e-07	0.007659519846071192	3.6216417262116727e-10	7.191339775496895e-11	9.887251926228123e-06	2.9451634275990654e-26
637	chr3:23961886-23962386	7	4.46163137325815e-06	3.2295186846486064e-07	3.6216417262116727e-10	2.7232474229322716e-21	0.0007786215945034973	4.0684325195307926e-33
638	chr22:39914976-39915476	14	2.4388992594006563e-06	1.0053304959946839e-05	1.747575607660381e-10	2.2564986097561728e-18	2.838858607322173e-13	1.3762739012193268e-24
639	chr22:51066300-51066800	31	0.00046354492348562936	4.358250730122906e-06	5.753355449155797e-11	0.0007272298194796668	8.66342263944435e-18	2.3625176899815285e-28
640	chr21:43542470-43542970	4	0.0009445829604926343	0.007659519846071192	9.536184830061028e-11	2.1055355246378533e-18	2.8010742370108614e-11	9.905921822808845e-19
641	chr1:101003638-101004138	7	2.5519268781785457e-07	1.6206267946833616e-05	3.139495694245864e-11	4.504089822007523e-12	5.860447183427325e-14	2.6226954628769113e-28
642	chr1:202534127-202534627	12	2.116252971201959e-12	4.982682541325666e-07	0.17964863325421196	2.192229113701731e-13	5.8529365873001487e-05	1.0595666283579586e-32
643	chr15:89156091-89156591	10	3.0056606592846774e-12	3.1565806392610334e-05	9.536184830061028e-11	1.54872108416173e-16	6.952564172067773e-10	3.7605278362799525e-23
644	chr4:170581314-170581814	28	2.6464249194460312e-11	1.3149639448101815e-06	9.536184830061028e-11	2.5591094419772676e-13	1.315349815784719e-07	4.377797562958966e-33
645	chr5:137474846-137475346	10	7.25904696090259e-07	3.404659889222655e-05	5.753355449155797e-11	1.120668484125219e-09	8.723114002168003e-07	4.346770751824959e-22
646	chr2:231773276-231773776	7	5.750355059660828e-06	0.0015537623617261425	8.587616043814364e-11	5.159834419495303e-13	1.1298287369085827e-08	7.637148463548063e-24
647	chr3:146215631-146216131	2	3.188342228408056e-15	7.06925596243342e-07	1.747575607660381e-10	4.0840670393467713e-13	6.810814707625658e-06	2.3667470446931517e-23
648	chr20:48482607-48483107	12	1.909432441175318e-06	1.2123457828350075e-06	4.6860973273166904e-11	2.545745929157313e-24	2.7954327014789123e-06	4.052776822285037e-31
649	chr6:53512195-53512695	22	4.123441030038501e-05	2.605751477747773e-07	3.942505110627179e-10	2.0882651070327266e-11	0.10584370341441789	9.202519299594554e-23
650	chr1:1002927-1003427	4	0.0002471712069093214	0.0020802918585650873	4.071359547596522e-20	1.7448961783618696e-07	1.288680860793003e-17	4.167724215362025e-23
651	chr1:155053838-155054338	15	4.161638683083686e-09	4.226487838756441e-10	6.077022857366986e-20	8.209778808966508e-18	3.4845858190380193e-15	5.354983133256998e-30
652	chr11:118885189-118885689	4	2.529662954999897e-07	2.5412894826991913e-07	9.536184830060993e-11	6.308466412393342e-11	0.008038672541813518	1.4708838332918755e-20
653	chr1:2427564-2428064	26	0.007810559835921559	0.0003353834513759527	1.1165012705580528e-20	1.01277930423964e-09	7.96437899295071e-19	1.4728688908446997e-22
654	chr11:67764069-67764569	5	0.05711154310451771	0.02277964410459762	3.7596457428400984e-20	7.736776947016081e-11	5.636431004261119e-10	8.801940604184606e-18
655	chr1:202804611-202805111	16	2.3483966241698002e-07	9.95667117724567e-07	0.5456808156545454	8.658317975820949e-08	1.380007450208834e-14	1.3181605745945096e-24
656	chr15:62358916-62359416	12	0.00012056473823625196	0.0003575978256464441	1.2712827925824075e-10	3.126386171324347e-08	7.874715963155058e-06	1.6855002035798085e-24
657	chr12:49765358-49765858	20	6.847961343332792e-06	5.351531900165198e-06	3.942505110627179e-10	1.7900330090376221e-09	0.0001700624635232169	1.9117770261597663e-17
658	chr4:7045118-7045618	12	0.00019708140423519642	3.0628322570275e-07	4.6860973273166904e-11	9.426652153822069e-05	3.870384767801223e-19	7.191746248582889e-25
659	chr10:43697895-43698395	6	7.134433744861732e-06	8.351002413048186e-06	1.666520399915555e-20	5.174763822340696e-13	8.250633213193889e-27	1.2281808910701514e-19
660	chr1:11132493-11132993	28	2.110705983536713e-08	4.3622413823935965e-05	0.3292192580358966	4.1703243352772005e-08	2.933256828086286e-07	1.1247166769986324e-26
661	chr11:33032994-33033494	23	7.338088522637793e-08	0.00013377001641737138	1.0	6.708433908212665e-17	0.0008170333414907227	2.112415062664675e-25
662	chr1:18388634-18389134	4	9.695022081361677e-07	1.1720758709299288e-06	1.500750832612282e-20	3.5567834353833444e-11	6.0823568799615645e-09	3.551246257320417e-26
663	chr1:234733604-234734104	22	1.7804076431080928e-07	7.604658223724112e-07	9.536184830061062e-11	6.850186065330903e-15	0.00016980040130024746	1.8163699785911467e-33
664	chr11:47789664-47790164	21	2.9642614098647566e-05	0.0001599266724680323	8.43740640196166e-20	6.812659659956919e-14	3.0748415276153927e-09	9.195912849851247e-25
665	chr15:91399894-91400394	26	1.9819018868139088e-05	0.00034234516942476683	9.536184830061028e-11	2.346032196387397e-15	5.7108433475549435e-15	2.2452748899576196e-25
666	chr12:69186692-69187192	14	1.3928402057804124e-08	2.576581476067496e-07	1.747575607660381e-10	5.071955658771834e-15	0.00029679815511607924	3.4949781971604384e-30
667	chr19:14700201-14700701	6	0.0002577102500820052	5.982458437310394e-05	0.17964863325421196	2.52013679742388e-19	3.38311565207808e-05	3.5070814059311015e-15
668	chr1:46988160-46988660	9	0.0003560920137361619	0.011975020014256984	1.3709675030680278e-19	1.0743274773266603e-10	1.340363152017921e-16	4.240822160839388e-20
669	chr10:96305875-96306375	14	5.990738191246123e-07	1.1818897063054174e-07	1.3709675030680278e-19	5.515581154742597e-11	1.3224651346930687e-05	1.3052141533615033e-31
670	chr9:126975634-126976134	6	0.00037682242713613513	0.00030048340949748756	5.753355449155797e-11	5.457394936670409e-13	3.139674124675592e-08	3.107153513023574e-30
671	chr3:49179320-49179820	2	4.2922303044716084e-06	1.4796833173104533e-05	1.9373536682724006e-10	8.62963708677671e-12	7.091450819104833e-06	2.8931692726714694e-19
672	chr5:81590940-81591440	5	5.307589778813005e-09	0.00014352272264615544	1.3709675030680278e-19	2.1244818640276273e-18	6.825134939135909e-05	2.0441877329491565e-34
673	chr19:42209311-42209811	5	6.068826634279277e-08	0.0007778484287281718	1.9373536682724076e-10	5.517139990080976e-10	8.700311480561741e-10	7.195227713801383e-24
674	chr6:108524489-108524989	10	0.00018376672534254848	4.562670267908456e-05	2.151349404489249e-10	6.2356123505974155e-12	3.066060066447029e-05	3.557392977944299e-32
675	chr16:84565837-84566337	8	0.00026438696055648323	7.509815946455059e-05	3.942505110627179e-10	1.4775745746052235e-10	2.837292838853244e-08	4.944068870365167e-35
676	chr3:37156229-37156729	15	0.00011251726890206905	1.0410771323208167e-05	6.889825764408426e-20	6.570586428666291e-23	0.0033527967386484613	3.3181789652433994e-26
677	chr22:37838455-37838955	4	8.142674500401313e-11	2.4493054187454414e-05	9.536184830061028e-11	2.521822390462148e-13	0.00020222626526901003	7.452133869418741e-32
678	chr6:138732297-138732797	13	2.1702588994116384e-15	2.035719895075629e-06	6.077022857366986e-20	2.9494377561596226e-17	5.275687471685546e-19	4.763461165301082e-33
679	chr21:45186972-45187472	4	8.574224481789114e-08	0.0004183147074282616	1.1708049817139582e-10	1.3881612983758276e-12	1.1470570767100954e-08	2.017417862971699e-05
680	chr19:47597011-47597511	7	0.0008412177172687155	0.0010469087704037781	1.747575607660381e-10	4.410929180996091e-15	8.2450447457373e-06	8.404776592056077e-30
681	chr8:66594906-66595406	7	9.13554023190066e-05	1.1975137534836311e-05	3.3161147895593385e-20	4.231901335417238e-16	2.2983588694767996e-10	2.8168633941827087e-38
682	chr4:8392757-8393257	11	6.113130586015313e-09	8.38284245642339e-05	1.747575607660381e-10	7.950957123795988e-13	5.556321077561733e-05	1.15601189827968e-34
683	chr11:132278688-132279188	13	5.471548602857677e-07	4.5174906337597554e-05	1.2712827925824075e-10	2.5677245367612115e-15	0.004688839917881163	1.0279013072070301e-29
684	chr4:120930848-120931348	3	3.350573991182611e-07	3.555054482386487e-06	6.889825764408426e-20	8.90364490043657e-19	1.099209179119167e-08	9.317022853200698e-24
685	chr8:38160798-38161298	20	5.2329593102804194e-05	1.5227133298402503e-05	1.2712827925824075e-10	1.012557225622599e-19	8.36440867864716e-05	5.1052966539683185e-17
